Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_M1,mfi_str_W1,mfi_str_D1,zcol_M1,zcol_W1,zcol_D1
2025-05-28 01:00:00,1.38052,1.38347,1.38042,1.38341,1.38055,1.38351,1.38047,1.38346,27787,1.380535,1.38349,1.380445,1.383435,1.3819675,-0.05669604098,0.76680426191,1.380104905,1.37570822961,1.37499140936,1.39490023083,1.39244127245,1.3911584552,1.42924044593,1.41897510998,1.40396644979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01095836182,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-28 05:00:00,1.38341,1.38387,1.38136,1.38173,1.38346,1.38393,1.38141,1.38178,25896,1.383435,1.3839,1.381385,1.381755,1.3826425,0.00717065113,0.73261135347,1.37956433538,1.37582282591,1.37607912749,1.39493989116,1.39243797659,1.39099967711,1.42922404554,1.41883678333,1.40382235986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971192462,0,1,-1,1,0,1,1,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,--,+-,red,gray,gray
2025-05-28 09:00:00,1.38173,1.38394,1.38118,1.38384,1.38178,1.38398,1.38122,1.38388,29197,1.381755,1.38396,1.3812,1.38386,1.38258,0.06809843785,0.67443560748,1.37908842497,1.37593841017,1.37705930199,1.39498629688,1.3924141952,1.39078953955,1.42920985709,1.41870209756,1.40367267333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009453026,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-28 13:00:00,1.38384,1.38446,1.38088,1.38221,1.38388,1.38449,1.38092,1.38222,51071,1.38386,1.384475,1.3809,1.382215,1.3826875,0.09658831692,0.5054010724,1.3787804692,1.3764998589,1.37804094159,1.39501125421,1.39236811892,1.39053330309,1.42919542777,1.41856933105,1.40354753324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700005874,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-28 17:00:00,1.38221,1.38377,1.38182,1.38359,1.38222,1.38385,1.38186,1.3837,20976,1.382215,1.38381,1.38184,1.383645,1.382825,0.12007997159,0.37029352512,1.37861466388,1.37705987654,1.37896125327,1.39501983563,1.3923044713,1.39026497065,1.42917983645,1.4184307395,1.40344091843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939168574,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,gray
2025-05-28 21:00:00,1.38359,1.38609,1.38312,1.38542,1.3837,1.38618,1.38327,1.38548,34174,1.383645,1.386135,1.383195,1.38545,1.384665,0.14764982351,0.30286181867,1.37847103589,1.37767332947,1.37968500262,1.39501848916,1.39222870819,1.38987725092,1.42916414059,1.41829261401,1.40334757872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860303154,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,--,++,red,gray,gray
2025-05-29 01:00:00,1.38542,1.38616,1.38407,1.38431,1.38548,1.38622,1.38412,1.38434,33202,1.38545,1.38619,1.384095,1.384325,1.3851425,0.16850208712,0.24498915813,1.37862172544,1.37829447579,1.3802855021,1.39501623085,1.39209077713,1.38936358178,1.42915765083,1.41815552125,1.40327151914,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00630986085,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,-+,--,++,red,gray,gray
2025-05-29 05:00:00,1.38431,1.38571,1.38165,1.38325,1.38434,1.38575,1.38168,1.38332,37475,1.384325,1.38573,1.381665,1.383285,1.3836975,0.17846567781,0.18358840355,1.37880313117,1.37883016631,1.38079340168,1.39503068332,1.39194335391,1.38886149114,1.42913941436,1.41801893103,1.40319694262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01084723149,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,1,0,0,4,++,-+,--,++,red,gray,gray
2025-05-29 09:00:00,1.38325,1.38355,1.37955,1.3796,1.38332,1.38358,1.3796,1.37963,36344,1.383285,1.383565,1.379575,1.379615,1.38157,0.17480515771,0.0857116677,1.37904654416,1.37931233302,1.38156772134,1.3950555071,1.39184024748,1.38839328551,1.42912055649,1.41788803433,1.40312566177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01097842835,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,--,++,red,gray,gray
2025-05-29 13:00:00,1.3796,1.38276,1.37848,1.38047,1.37963,1.38278,1.37852,1.38049,52571,1.379615,1.38277,1.3785,1.38048,1.380635,0.16198480691,-0.02178562824,1.37932315615,1.3797514164,1.38228267707,1.39508783286,1.39172283389,1.38787120359,1.42910324732,1.41775884748,1.40304704606,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00812234882,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,++,red,gray,gray
2025-05-29 17:00:00,1.38047,1.38118,1.37967,1.38077,1.38049,1.3812,1.37969,1.38102,23394,1.38048,1.38119,1.37968,1.380895,1.380435,0.13287820635,-0.15438583226,1.3795736826,1.38036561435,1.38256564166,1.39511223924,1.39162182782,1.38734734466,1.42907621616,1.41762684599,1.40296685824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645464649,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,--,++,red,gray,gray
2025-05-29 21:00:00,1.38077,1.38176,1.37982,1.38103,1.38102,1.38184,1.38007,1.38108,13761,1.380895,1.3818,1.379945,1.381055,1.3808725,0.10436937068,-0.2338999472,1.37981320701,1.38096272505,1.38236651333,1.39512578149,1.39154415822,1.38689117276,1.42904460153,1.41748628013,1.40289453631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01348012499,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,-+,red,gray,green
2025-05-30 01:00:00,1.38103,1.38257,1.38017,1.38208,1.38108,1.38261,1.38026,1.38211,27618,1.381055,1.38259,1.380215,1.382095,1.3814025,0.09199576383,-0.20895210609,1.3800448834,1.38130457192,1.38202021066,1.39514155923,1.39146549171,1.38647591768,1.429014901,1.41734142485,1.4028266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859946412,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,-+,red,gray,green
2025-05-30 05:00:00,1.38208,1.38298,1.38108,1.3818,1.38211,1.38303,1.38114,1.38184,28941,1.382095,1.383005,1.38111,1.38182,1.3820575,0.10175841452,-0.08537846594,1.38040027698,1.38133775043,1.38170316853,1.39515137317,1.39137461913,1.38609633186,1.42898656572,1.41719503461,1.40274744505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654780415,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,1,0,0,0,1,+-,-+,--,-+,red,gray,green
2025-05-30 09:00:00,1.3818,1.38207,1.37866,1.37939,1.38184,1.38211,1.3787,1.37942,34022,1.38182,1.38209,1.37868,1.379405,1.380385,0.10640278232,-0.0054664312,1.38076506337,1.38124990663,1.38153703482,1.39514557122,1.39127253514,1.38571342504,1.42897169419,1.41705155807,1.40267055307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01002292634,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,--,-+,red,gray,green
2025-05-30 13:00:00,1.37939,1.37984,1.37389,1.37567,1.37942,1.37991,1.37395,1.37569,61305,1.379405,1.379875,1.37392,1.37568,1.3768975,0.08479541402,-0.06626357797,1.38099063542,1.3811480433,1.38151012786,1.3951272502,1.39113767087,1.38535060372,1.42896327458,1.41691147628,1.40260377839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971372645,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,-+,red,gray,green
2025-05-30 17:00:00,1.37567,1.37611,1.3714,1.37354,1.37569,1.37617,1.37143,1.3747,28916,1.37568,1.37614,1.371415,1.37412,1.3737775,0.03431271571,-0.25118478857,1.38103520192,1.38111360039,1.38161960229,1.39513275862,1.39097294049,1.3850486742,1.42894663459,1.41677021458,1.40254937715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01634043436,1,0,1,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,-+,red,gray,green
2025-06-01 17:00:00,1.37354,1.37393,1.37313,1.37392,1.3747,1.37506,1.37437,1.37505,52,1.37412,1.374495,1.37375,1.374485,1.3741225,-0.01903938045,-0.40909999641,1.38100441716,1.38114971284,1.38137268183,1.39513452538,1.39079906884,1.38480091907,1.42892852018,1.41663321795,1.4025153537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43269230769,0,0,0,0,1,-1,0,1,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,+-,-+,red,gray,green
2025-06-01 21:00:00,1.37392,1.37392,1.37128,1.37178,1.37505,1.37505,1.37135,1.37182,14207,1.374485,1.374485,1.371315,1.3718,1.3729,-0.09245009042,-0.58437565679,1.38096061584,1.38126318623,1.38047764546,1.39514722734,1.39054967668,1.38456405381,1.42890194585,1.41649483504,1.40249462208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02231294432,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,gray
2025-06-02 01:00:00,1.37178,1.37289,1.3704,1.37224,1.37182,1.37292,1.37046,1.3723,22448,1.3718,1.372905,1.37043,1.37227,1.3716675,-0.16642381152,-0.6827823116,1.3809538377,1.38115341295,1.37913761637,1.39514343827,1.39021990984,1.38444246399,1.42887103883,1.41635330141,1.40247311429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01102548111,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,gray
2025-06-02 05:00:00,1.37224,1.37243,1.36744,1.36951,1.3723,1.37249,1.36747,1.36953,33684,1.37227,1.37246,1.367455,1.36952,1.3699575,-0.22311290174,-0.65797544047,1.38098835018,1.38062142384,1.3781345931,1.39513193896,1.38989395693,1.38434062681,1.42882919258,1.41621158123,1.40244111349,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.01485868662,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,--,+-,+-,red,gray,gray
2025-06-02 09:00:00,1.36951,1.37108,1.36853,1.36962,1.36953,1.37113,1.36859,1.36966,36218,1.36952,1.371105,1.36856,1.36964,1.3698325,-0.2530845553,-0.51850230934,1.38107059248,1.37976593336,1.37708767448,1.39511534414,1.38958574862,1.38427082896,1.42877727164,1.41606917101,1.40240530715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702689271,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,gray
2025-06-02 13:00:00,1.36962,1.37144,1.36894,1.37113,1.36966,1.37147,1.36897,1.37116,54902,1.36964,1.371455,1.368955,1.371145,1.370205,-0.28619731802,-0.4154795286,1.38101785459,1.37906050419,1.37600363958,1.39508326163,1.38924132592,1.38422293694,1.42872504413,1.41593117028,1.40237169391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455356818,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,gray
2025-06-02 17:00:00,1.37113,1.37239,1.37008,1.37129,1.37116,1.3724,1.37012,1.37147,24235,1.371145,1.372395,1.3701,1.37138,1.3712475,-0.30189907252,-0.28269798592,1.38070090424,1.37829044116,1.37479441167,1.39503884296,1.38889257454,1.38417461526,1.42866838619,1.41578948071,1.40234737659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946977512,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,+-,+-,red,gray,gray
2025-06-02 21:00:00,1.37129,1.37258,1.37045,1.372,1.37147,1.37265,1.37089,1.37206,11369,1.37138,1.372615,1.37067,1.37203,1.3716425,-0.30186747818,-0.14518946365,1.38016833468,1.37746257352,1.37380202933,1.39498087843,1.38858248227,1.38413087658,1.42860948463,1.41563194002,1.40232048508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01710792506,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,--,+-,--,red,gray,red
2025-06-03 01:00:00,1.372,1.37354,1.37187,1.37329,1.37206,1.37361,1.37192,1.37333,19595,1.37203,1.373575,1.371895,1.37331,1.372735,-0.27795119559,0.0316830021,1.37970327048,1.37652443933,1.37308262347,1.39491218878,1.38829502805,1.38409246844,1.42854211863,1.41547677075,1.40226555116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857361572,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,+-,--,red,gray,red
2025-06-03 05:00:00,1.37329,1.37394,1.3723,1.373,1.37333,1.37401,1.37232,1.37306,28294,1.37331,1.373975,1.37231,1.37303,1.3731425,-0.24896591729,0.17447084997,1.37917994198,1.37568794691,1.37271559877,1.39483606868,1.38802730027,1.38410930761,1.42846096579,1.41532135542,1.40220433205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588463985,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,+-,--,red,gray,red
2025-06-03 09:00:00,1.373,1.3743,1.37222,1.373,1.37306,1.37433,1.37228,1.37304,30082,1.37303,1.374315,1.37225,1.37302,1.3732825,-0.22277800175,0.24294060807,1.37860206183,1.37500257855,1.37250097902,1.3947215342,1.38775548572,1.38413969562,1.42837222318,1.41517200411,1.40213984016,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00686457017,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,+-,--,red,gray,red
2025-06-03 13:00:00,1.373,1.3735,1.37013,1.37255,1.37304,1.37354,1.37017,1.37259,45943,1.37302,1.37352,1.37015,1.37257,1.371835,-0.2157798557,0.19109313246,1.37793709553,1.37453319373,1.37254778321,1.3946008709,1.3874940678,1.38412668986,1.42828079155,1.41502824015,1.40207065725,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073351762,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,--,+-,--,red,gray,red
2025-06-03 17:00:00,1.37255,1.37265,1.37132,1.37197,1.37259,1.37268,1.37135,1.37214,17914,1.37257,1.372665,1.371335,1.372055,1.372,-0.20880888079,0.13207092584,1.37731366511,1.37417185701,1.37266672657,1.3945072937,1.38726844838,1.3840514931,1.42818799767,1.41489050092,1.40200360407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742436084,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,--,+-,--,red,gray,red
2025-06-03 21:00:00,1.37197,1.37229,1.37074,1.37132,1.37214,1.37264,1.37118,1.37137,9947,1.372055,1.372465,1.37096,1.371345,1.3717125,-0.21138761072,0.05149633222,1.37676684471,1.37399224989,1.37278988126,1.39440476793,1.38707493114,1.38395100801,1.42808314224,1.41476152881,1.40196295404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01513019001,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,0,1,2,-+,--,+-,++,red,gray,red
2025-06-04 01:00:00,1.37132,1.37238,1.37056,1.37223,1.37137,1.37243,1.37062,1.37228,21783,1.371345,1.372405,1.37059,1.372255,1.3714975,-0.21888937053,-0.01703942546,1.37634227974,1.37388603115,1.37259890501,1.39431221435,1.38688715966,1.38384759601,1.42797888988,1.4146336789,1.40193293353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833218565,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,--,+-,++,red,gray,red
2025-06-04 05:00:00,1.37223,1.37318,1.3707,1.37087,1.37228,1.37325,1.37074,1.3709,28824,1.372255,1.373215,1.37072,1.370885,1.3719675,-0.21949534995,-0.02344074391,1.37598075822,1.37381058976,1.372479124,1.39423398723,1.38676975676,1.38376009319,1.42787574958,1.41449750431,1.40190168052,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865598113,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,--,+-,++,red,gray,red
2025-06-04 09:00:00,1.37087,1.37197,1.3694,1.36997,1.3709,1.372,1.36942,1.37002,32768,1.370885,1.371985,1.36941,1.369995,1.3706975,-0.21627588682,-0.00661405496,1.37573108451,1.37356364104,1.3723257992,1.39415515029,1.38666448846,1.38369075221,1.42776534972,1.41435752575,1.4018647244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785827637,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,+-,++,red,gray,red
2025-06-04 13:00:00,1.36997,1.371,1.3655,1.36553,1.37002,1.37104,1.36552,1.36556,57637,1.369995,1.37102,1.36551,1.365545,1.368265,-0.2310563504,-0.05899529417,1.37553196262,1.37336818591,1.37216013936,1.3940687722,1.38657908867,1.38364271538,1.42765716577,1.41422011148,1.40183698326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955983136,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,--,+-,++,red,gray,red
2025-06-04 17:00:00,1.36553,1.36858,1.36523,1.36783,1.36556,1.3686,1.36526,1.36796,21377,1.365545,1.36859,1.365245,1.367895,1.3669175,-0.25239011173,-0.1255850254,1.37535892704,1.37316122517,1.37212161149,1.39397541521,1.38650751433,1.38354690022,1.4275471335,1.41407100156,1.40181332365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156476587,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,+-,++,red,gray,red
2025-06-04 21:00:00,1.36783,1.36827,1.36685,1.36724,1.36796,1.36832,1.36719,1.36729,13006,1.367895,1.368295,1.36702,1.367265,1.3676575,-0.26653110589,-0.14897258518,1.37508785573,1.37295325952,1.37183678919,1.39386170268,1.38643610497,1.38335132963,1.42743501245,1.41392795005,1.4017942728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980316777,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,--,+-,+-,red,gray,red
2025-06-05 01:00:00,1.36724,1.36839,1.36693,1.36784,1.36729,1.36845,1.36697,1.36788,20430,1.367265,1.36842,1.36695,1.36786,1.367685,-0.28437369278,-0.17364937948,1.37485032836,1.37283003958,1.37112243135,1.3937292959,1.38636794852,1.3830697464,1.42732579491,1.41378542666,1.40176242021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719530103,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,red
2025-06-05 05:00:00,1.36784,1.36831,1.36592,1.36645,1.36788,1.36835,1.36596,1.36649,26075,1.36786,1.36833,1.36594,1.36647,1.367135,-0.29516000005,-0.14834590956,1.37460895695,1.37256347213,1.37028144508,1.39359087685,1.38630353127,1.3828065921,1.42722324639,1.41364666946,1.4017208409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916586769,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,--,+-,+-,red,gray,red
2025-06-05 09:00:00,1.36645,1.36674,1.36479,1.36549,1.36649,1.36678,1.36484,1.36551,33598,1.36647,1.36676,1.364815,1.3655,1.3657875,-0.29259390785,-0.07293209861,1.37436961411,1.37202616312,1.36975665607,1.39340538947,1.3862737398,1.38251522174,1.42712037305,1.41350522453,1.40167347395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578903506,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,+-,+-,red,gray,red
2025-06-05 13:00:00,1.36549,1.36754,1.36345,1.36668,1.36551,1.36757,1.36346,1.36672,63450,1.3655,1.367555,1.363455,1.3667,1.365505,-0.27991509969,0.01926546953,1.3741848361,1.37138758023,1.36934232485,1.39316951431,1.3862531718,1.3821961711,1.42701955641,1.41336294889,1.40162586302,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.00646178093,1,0,1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,+-,+-,red,gray,red
2025-06-05 17:00:00,1.36668,1.36743,1.36563,1.36738,1.36672,1.36755,1.36567,1.36755,23798,1.3667,1.36749,1.36565,1.367465,1.36657,-0.2676154236,0.08272823039,1.37391657948,1.3709213202,1.36890085988,1.39293494111,1.38620670504,1.38183621019,1.42691455096,1.41322015726,1.40158889522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773174216,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,--,+-,+-,red,gray,red
2025-06-05 21:00:00,1.36738,1.36755,1.36607,1.36651,1.36755,1.36796,1.36613,1.36657,7668,1.367465,1.367755,1.3661,1.36654,1.3669275,-0.25562031693,0.11438944622,1.37348184259,1.37051678017,1.36827818791,1.39271030694,1.38612240131,1.38148315989,1.42680719141,1.41308386903,1.40155869456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02158320292,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,--,+-,--,red,gray,gray
2025-06-06 01:00:00,1.36651,1.36705,1.36601,1.36615,1.36657,1.3671,1.36607,1.36619,16584,1.36654,1.367075,1.36604,1.36617,1.3665575,-0.24279238349,0.12632704009,1.37297689316,1.37009405765,1.36772355032,1.39246235406,1.38602263038,1.3811514493,1.42670587923,1.41294905629,1.40153351265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624095514,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,+-,--,red,gray,gray
2025-06-06 05:00:00,1.36615,1.36808,1.36611,1.36805,1.36619,1.36814,1.36614,1.36812,23554,1.36617,1.36811,1.366125,1.368085,1.3671175,-0.21453251121,0.19045428216,1.37256770907,1.36955573795,1.36749284026,1.39221064221,1.3859210371,1.38086015668,1.42661360236,1.41282007966,1.40150383548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842744332,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,+-,--,red,gray,gray
2025-06-06 09:00:00,1.36805,1.37007,1.36659,1.36812,1.36812,1.37062,1.36666,1.36816,36391,1.368085,1.370345,1.366625,1.36814,1.368485,-0.17326840907,0.29152975492,1.37219211607,1.3690493957,1.36737977221,1.3919817305,1.38582924552,1.38058904913,1.42653422941,1.41269193554,1.40146781926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01022230771,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,+-,--,red,gray,gray
2025-06-06 13:00:00,1.36812,1.37044,1.36692,1.36994,1.36816,1.37048,1.36694,1.36997,63258,1.36814,1.37046,1.36693,1.369955,1.368695,-0.13894747883,0.33507025431,1.37180310714,1.36873947124,1.36721531777,1.39176589645,1.38574875923,1.38035804768,1.42645256037,1.41255995298,1.40143352885,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558032186,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,+-,--,red,gray,gray
2025-06-06 17:00:00,1.36994,1.37035,1.36885,1.36885,1.36997,1.37038,1.36903,1.37009,21505,1.369955,1.370365,1.36894,1.36947,1.3696525,-0.099852644,0.37533512408,1.37134036813,1.36851297484,1.36719575421,1.39156144818,1.38568164543,1.38014582569,1.42636731485,1.41242620855,1.40139590018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662636596,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,--,+-,--,red,gray,gray
2025-06-08 21:00:00,1.36885,1.36996,1.36885,1.36922,1.37009,1.37095,1.36892,1.36928,9432,1.36947,1.370455,1.368885,1.36925,1.36967,-0.05956354317,0.39380795788,1.37089149366,1.36826854048,1.36745360337,1.39135376337,1.38558534279,1.37994396317,1.42627710314,1.41227845658,1.40134894948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01664546226,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,--,++,-+,red,gray,gray
2025-06-09 01:00:00,1.36922,1.36922,1.36768,1.36844,1.36928,1.36928,1.36773,1.36847,16616,1.36925,1.36925,1.367705,1.368455,1.3684775,-0.03723519205,0.32722911978,1.37055907107,1.36812466042,1.3677018827,1.39115178288,1.38542738201,1.37970546426,1.42618539331,1.41212905333,1.40129454706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929826673,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,++,-+,red,gray,gray
2025-06-09 05:00:00,1.36844,1.36891,1.36696,1.36776,1.36847,1.36898,1.36702,1.3678,22665,1.368455,1.368945,1.36699,1.36778,1.3679675,-0.03433988684,0.20102703035,1.37027971945,1.36816970287,1.36809200616,1.39097125723,1.38521556597,1.37947883295,1.42608897317,1.41197990503,1.40125512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862563424,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,--,++,-+,red,gray,gray
